test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear functions,Medium,"The function $h(t) = -4.9t^2 + 20t + 2$ models the height $h$, in meters, of a ball above the ground $t$ seconds after it was thrown. Which of the following is the best interpretation of the statement $h(2) = 22.4$?",The ball reaches a maximum height of 22.4 meters after 2 seconds.,The ball hits the ground after 22.4 seconds.,"After 2 seconds, the ball is at a height of 22.4 meters.","After 22.4 seconds, the ball is at a height of 2 meters.",C,,"The function is given as $h(t) = -4.9t^2 + 20t + 2$, where $h$ is the height in meters and $t$ is the time in seconds.","The notation $h(2) = 22.4$ means that when the input value for time, $t$, is 2, the output value for height, $h$, is 22.4.","Therefore, the statement means that at $t=2$ seconds, the height of the ball is $h=22.4$ meters.","Choice C correctly states this relationship. Choice A is incorrect because while the height is 22.4 meters at 2 seconds, we don't know if this is the maximum height without further analysis (finding the vertex). Choice B is incorrect because it confuses height and time. Choice D is incorrect because it swaps the values of height and time.",,
Math,Advanced Math,Nonlinear functions,Medium,The function $g$ is defined by $g(x) = \frac{x^2 + 5}{x - 3}$. What is the value of $g(5)$?,5,10,15,30,C,,"To find the value of $g(5)$, we substitute $x=5$ into the function definition.",$g(5) = \frac{(5)^2 + 5}{5 - 3}$.,"First, evaluate the terms in the numerator and the denominator. In the numerator, $5^2 = 25$, so we have $25+5=30$. In the denominator, $5-3=2$.",The expression simplifies to $g(5) = \frac{30}{2}$.,Performing the division gives $g(5) = 15$.,Choice A is incorrect and may result from miscalculation. Choice B is incorrect and may result from an error such as calculating $(5^2 - 5)$ in the numerator. Choice D is the value of the numerator before dividing.
Math,Advanced Math,Nonlinear functions,Medium,"A sample of a radioactive substance has an initial mass of 120 grams. The substance has a half-life of 8 years. Which function $M(t)$ models the mass, in grams, of the substance remaining after $t$ years?",$M(t) = 120(0.5)^{\frac{t}{8}}$,$M(t) = 120(2)^{\frac{t}{8}}$,$M(t) = 120(0.5)^{8t}$,$M(t) = 8(0.5)^{\frac{t}{120}}$,A,,"Exponential decay is modeled by the function $A = P(r)^t$, where $P$ is the initial amount and $r$ is the decay rate.","In this case, the initial mass is 120 grams, so $P=120$. Since the substance has a half-life, the decay factor is $0.5$.",The half-life is 8 years. This means the mass is multiplied by 0.5 every 8 years. The number of 8-year periods that have passed in $t$ years is $\frac{t}{8}$. This value should be the exponent.,"Combining these parts, the function is $M(t) = 120(0.5)^{\frac{t}{8}}$.","Choice B represents exponential growth. Choice C represents a half-life of 1/8 of a year, not 8 years. Choice D incorrectly swaps the initial amount and the half-life period.",
Math,Advanced Math,Nonlinear functions,Medium,"The function $f$ is defined by $f(x) = \sqrt{x - 2}$. In the xy-plane, the graph of $y = g(x)$ is the result of shifting the graph of $y = f(x)$ up 5 units. Which equation defines function $g$?",$g(x) = \sqrt{x - 2} + 5$,$g(x) = \sqrt{x - 2} - 5$,$g(x) = \sqrt{x + 3}$,$g(x) = \sqrt{x - 7}$,A,,A vertical shift of a function $f(x)$ by $k$ units is represented by the transformation $g(x) = f(x) + k$.,"A shift up corresponds to a positive value of $k$, and a shift down corresponds to a negative value of $k$.",The problem states the graph of $y=f(x)$ is shifted up by 5 units. This means $k = 5$.,"So, the new function is $g(x) = f(x) + 5$.","Substituting the definition of $f(x)$, we get $g(x) = \sqrt{x - 2} + 5$.","Choice B represents a shift down. Choices C and D represent horizontal shifts, not vertical shifts."
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = 5(2)^x - 3$. What is the y-intercept of the graph of $y=f(x)$ in the xy-plane?,"$(0, 2)$","$(0, 5)$","$(0, 7)$","$(0, -3)$",A,,The y-intercept of a graph is the point where the graph crosses the y-axis. This occurs when the x-coordinate is 0.,"To find the y-intercept, we need to evaluate the function at $x=0$, which means we need to find $f(0)$.",Substitute $x=0$ into the function: $f(0) = 5(2)^0 - 3$.,"Any non-zero number raised to the power of 0 is 1. So, $2^0 = 1$.",The equation becomes $f(0) = 5(1) - 3 = 5 - 3 = 2$.,"The y-intercept is the point $(x, y)$, which is $(0, 2)$."
Math,Advanced Math,Nonlinear functions,Medium,"The total cost $C$, in dollars, for a company to produce $n$ units of a product is given by the function $C(n) = 800 + 15n + 0.5n^2$. Which of the following is the best interpretation of $C(50) = 2800$?",The cost to produce 2800 units is $50.,The cost to produce 50 units is $2800.,The company makes a profit of $2800 when selling 50 units.,The cost per unit is $50 when 2800 units are produced.,B,,"The function is defined as $C(n)$, where $C$ is the total cost in dollars and $n$ is the number of units produced.",The notation $C(n)$ means 'the cost for producing n units'.,The statement $C(50) = 2800$ sets the input $n=50$ and the output $C=2800$.,"This means that when the number of units produced is 50, the total cost is $2800.","Choice B correctly interprets this relationship. Choices A and D incorrectly swap the meanings of the input and output variables. Choice C is incorrect because the function models cost, not profit.",
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = x^3 - 4x^2 + 10$. What is the value of $f(-3)$?,,,,,-53,-53,"To find the value of $f(-3)$, substitute $x = -3$ into the function's definition.",$f(-3) = (-3)^3 - 4(-3)^2 + 10$.,Evaluate the exponents first. $(-3)^3 = (-3)(-3)(-3) = -27$. And $(-3)^2 = (-3)(-3) = 9$.,Substitute these values back into the expression: $f(-3) = -27 - 4(9) + 10$.,"Perform the multiplication: $4(9) = 36$. So, $f(-3) = -27 - 36 + 10$.","Perform the addition and subtraction from left to right: $-27 - 36 = -63$, and $-63 + 10 = -53$. The value of $f(-3)$ is $-53$."
Math,Advanced Math,Nonlinear functions,Medium,"A person invests $\$5,000 in an account that earns 4% annual interest, compounded annually. Which function $A(t)$ represents the value of the investment, in dollars, after $t$ years?",$A(t) = 5000(1.4)^t$,$A(t) = 5000(0.04)^t$,$A(t) = 5000(1.04)^t$,$A(t) = 5000(0.96)^t$,C,,"The formula for compound interest is $A = P(1+r)^t$, where $P$ is the principal amount, $r$ is the annual interest rate as a decimal, and $t$ is the number of years.","The initial investment, or principal, is $P = \$5,000$.","The annual interest rate is 4%, which is $0.04$ as a decimal. So, $r=0.04$.",The growth factor is $(1+r) = (1+0.04) = 1.04$.,Substituting these values into the formula gives $A(t) = 5000(1.04)^t$.,"Choice A incorrectly uses a growth factor of 1.4 (a 40% increase). Choice B incorrectly uses the interest rate as the growth factor. Choice D represents depreciation, not growth."
Math,Advanced Math,Nonlinear functions,Medium,"The quadratic function graphed above models the weekly profit of a company as a function of the price of its product. According to the model, which of the following is closest to the price, in dollars, at which the company's weekly profit is greatest?",10,40,7000,8000,B,,The graph shows the weekly profit (y-axis) as a function of the product price (x-axis).,The greatest profit corresponds to the highest point on the graph. This point is the vertex of the parabola.,Locate the vertex of the parabola on the graph. The vertex is the maximum point of the curve.,"Read the coordinates of this vertex. The y-coordinate represents the maximum profit, and the x-coordinate represents the price at which that maximum profit occurs.","From the graph, the vertex is at an x-value of approximately 40 and a y-value of approximately 8000.","The question asks for the price at which the profit is greatest, which is the x-coordinate of the vertex. This value is closest to $40. Choice C and D represent profit values, not price. Choice A is a price, but the profit at $10 is significantly lower than the maximum."
Math,Advanced Math,Nonlinear functions,Medium,"$M(t) = 150(0.7)^t$ The function $M$ models the amount of a certain medication, in milligrams, in a patient's bloodstream $t$ hours after it was administered. According to this model, what is the best interpretation of the number 150 in the function?",The medication is completely cleared from the bloodstream after 150 hours.,The initial dose of the medication was 150 milligrams.,The amount of medication in the bloodstream decreases by 150 milligrams each hour.,The amount of medication in the bloodstream reaches a maximum of 150 milligrams after a certain number of hours.,B,,"The function is in the form $M(t) = P(r)^t$, which is a standard form for exponential models.","In this form, $P$ represents the initial amount, $r$ is the growth or decay factor, and $t$ is the time.",The initial amount is the value of the function at time $t=0$.,Let's calculate $M(0)$: $M(0) = 150(0.7)^0 = 150(1) = 150$.,"This means that at the start (0 hours after administration), the amount of medication is 150 milligrams. This is the initial dose.","Choice A is incorrect as the function is an exponential decay that approaches zero but never technically reaches it. Choice C describes a linear decrease, not an exponential one. Choice D is incorrect because the maximum amount occurs at t=0."
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = x^2 - 8x + 15$. Which of the following is an x-intercept of the graph of $y=f(x)$ in the xy-plane?,"$(0, 15)$","$(3, 0)$","$(8, 15)$","$(4, -1)$",B,,"The x-intercepts of a function are the points where the graph crosses the x-axis. At these points, the y-value (or $f(x)$) is 0.","To find the x-intercepts, we must set $f(x) = 0$ and solve for $x$. This gives the equation $x^2 - 8x + 15 = 0$.",This is a quadratic equation that can be solved by factoring. We need two numbers that multiply to 15 and add to -8. These numbers are -3 and -5.,The factored form of the equation is $(x-3)(x-5) = 0$.,"By the zero product property, either $x-3=0$ or $x-5=0$. Solving these gives $x=3$ and $x=5$.","The x-intercepts are the points $(3, 0)$ and $(5, 0)$. Choice B, $(3, 0)$, is one of these intercepts. Choice A is the y-intercept. Choice D is the vertex. Choice C is another point on the parabola."
Math,Advanced Math,Nonlinear functions,Medium,The function $h$ is defined by $h(t) = 64 t^{\frac{2}{3}}$. What is the value of $h(8)$?,128,256,512,1024,B,,"To find the value of $h(8)$, we substitute $t=8$ into the function's definition.",$h(8) = 64(8)^{\frac{2}{3}}$.,"The fractional exponent $\frac{2}{3}$ means we should take the cube root of the base and then square the result. So, $8^{\frac{2}{3}} = (\sqrt[3${8})^2$.","The cube root of 8 is 2, since $2^3 = 8$. So, $(\sqrt[3${8})^2 = (2)^2 = 4$.",Now substitute this back into the expression: $h(8) = 64(4)$.,Performing the multiplication gives $h(8) = 256$.
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = x^3 + 2x$. The graph of $y=g(x)$ in the xy-plane is the result of reflecting the graph of $y=f(x)$ across the x-axis. Which equation defines function $g$?,$g(x) = x^3 - 2x$,$g(x) = -x^3 - 2x$,$g(x) = (-x)^3 + 2(-x)$,$g(x) = x^3 + 2x - 1$,B,,"A reflection across the x-axis transforms a point $(x, y)$ to $(x, -y)$.","This means that for a function $f(x)$, its reflection across the x-axis, $g(x)$, is given by $g(x) = -f(x)$.",The original function is $f(x) = x^3 + 2x$.,"To find $g(x)$, we multiply the entire expression for $f(x)$ by -1.",$g(x) = -(x^3 + 2x)$.,Distributing the negative sign gives $g(x) = -x^3 - 2x$.
Math,Advanced Math,Nonlinear functions,Medium,"The area of a circle is given by the function $A(r) = \pi r^2$, where $r$ is the radius. A circular oil spill is growing such that its radius in feet after $t$ hours is given by $r(t) = 3t$. Which of the following functions $A(t)$ represents the area of the spill, in square feet, after $t$ hours?",$A(t) = 3\pi t^2$,$A(t) = 9\pi t^2$,$A(t) = 3\pi t$,$A(t) = 9\pi^2 t^2$,B,,"We are given the area as a function of radius, $A(r) = \pi r^2$, and the radius as a function of time, $r(t) = 3t$.","We want to find the area as a function of time, $A(t)$. This requires composing the two functions.","To find $A(t)$, we substitute the expression for $r(t)$ into the function $A(r)$.",$A(t) = A(r(t)) = \pi (r(t))^2$.,Substitute $r(t) = 3t$ into the equation: $A(t) = \pi (3t)^2$.,"Simplify the expression by squaring both the 3 and the t: $(3t)^2 = 3^2 t^2 = 9t^2$. So, $A(t) = \pi (9t^2) = 9\pi t^2$."
Math,Advanced Math,Nonlinear functions,Medium,"A car was purchased for $\$25,000. Its value depreciates by 15% each year. Which function $V(t)$ gives the car's value, in dollars, $t$ years after it was purchased?",$V(t) = 25000(0.15)^t$,$V(t) = 25000(1.15)^t$,$V(t) = 25000 - 0.15t$,$V(t) = 25000(0.85)^t$,D,,"This is a case of exponential decay. The general form is $V(t) = P(1-r)^t$, where $P$ is the initial value, $r$ is the annual decay rate, and $t$ is the number of years.","The initial value is $P = \$25,000$.","The depreciation rate is 15%, so $r = 0.15$.",The decay factor is $(1-r) = 1 - 0.15 = 0.85$. This means the car retains 85% of its value each year.,Substituting these values into the formula gives $V(t) = 25000(0.85)^t$.,"Choice A confuses the decay rate with the decay factor. Choice B represents appreciation (increase in value). Choice C represents linear depreciation, not exponential."
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = \frac{100}{x+3}$. What is the value of $f(17)$?,,,,,5,5,"To find the value of $f(17)$, we need to substitute $x=17$ into the function's definition.",$f(17) = \frac{100}{17+3}$.,"First, perform the addition in the denominator: $17+3=20$.",The expression becomes $f(17) = \frac{100}{20}$.,"Finally, perform the division: $100 \div 20 = 5$.",The value of $f(17)$ is 5.
Math,Advanced Math,Nonlinear functions,Medium,The function $f(x) = x^2$ is graphed in the xy-plane. The graph of the function $g(x)$ is the result of translating the graph of $f(x)$ four units to the right. Which of the following is the equation for $g(x)$?,$g(x) = x^2 + 4$,$g(x) = x^2 - 4$,$g(x) = (x+4)^2$,$g(x) = (x-4)^2$,D,,A horizontal translation of a function $f(x)$ by $h$ units is given by the transformation $g(x) = f(x-h)$.,A translation to the right corresponds to a positive value of $h$. A translation to the left corresponds to a negative value of $h$.,"The problem states the graph is translated four units to the right, so $h=4$.",The new function is $g(x) = f(x-4)$.,"Since $f(x) = x^2$, we replace the $x$ in $f(x)$ with $(x-4)$.",This gives $g(x) = (x-4)^2$. Choice A and B represent vertical shifts. Choice C represents a shift to the left.
Math,Advanced Math,Nonlinear functions,Medium,"The temperature $T$, in degrees Celsius, of a cup of coffee $t$ minutes after it is poured is modeled by the function $T(t) = 20 + 75(0.85)^t$. Which of the following is the best interpretation of $T(5) \approx 53.2$ in this context?",The coffee cools down to 53.2 degrees Celsius in 5 minutes.,The coffee cools by 53.2 degrees Celsius in 5 minutes.,"After 53.2 minutes, the coffee's temperature is 5 degrees Celsius.",The coffee will never cool below 53.2 degrees Celsius.,A,,The function $T(t)$ models the temperature $T$ after $t$ minutes.,The notation $T(t)$ means 'the temperature at time t'.,"The statement $T(5) \approx 53.2$ means that when the input for time, $t$, is 5 minutes, the output for temperature, $T$, is approximately 53.2 degrees Celsius.","Choice A correctly states this relationship: after 5 minutes, the temperature is 53.2 degrees Celsius.","Choice B is incorrect because it describes a change in temperature, not the final temperature. Choice C incorrectly swaps the values for time and temperature. Choice D is incorrect because the temperature will continue to cool, approaching the room temperature of 20 degrees Celsius.",
Math,Advanced Math,Nonlinear functions,Medium,"For a quadratic function given by $y = a(x-h)^2 + k$, the vertex is at the point $(h, k)$. What are the coordinates of the vertex of the parabola with the equation $y = (x-3)^2 + 5$?","$(-3, 5)$","$(3, 5)$","$(3, -5)$","$(-3, -5)$",B,,"The equation is given in vertex form, $y = a(x-h)^2 + k$.","In this form, the vertex of the parabola is located at the point $(h,k)$.",We need to compare the given equation $y = (x-3)^2 + 5$ to the general form.,"By comparison, we can see that $h = 3$ and $k = 5$.","Therefore, the coordinates of the vertex are $(3, 5)$.","Choice A incorrectly uses -3 for the x-coordinate. It's important to note the minus sign in the general form, so $x-h$ matches $x-3$, making $h=3$."
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = |x^2 - 20|$. What is the value of $f(4)$?,-4,4,16,36,B,,"To find the value of $f(4)$, we must substitute $x=4$ into the function's definition.",$f(4) = |(4)^2 - 20|$.,"First, evaluate the expression inside the absolute value bars. Start with the exponent: $4^2 = 16$.",The expression inside the bars becomes $16 - 20 = -4$.,"So, we have $f(4) = |-4|$.","The absolute value of a number is its distance from zero, which is always non-negative. So, $|-4| = 4$."
Math,Advanced Math,Nonlinear functions,Medium,"The volume of a sphere is given by the function $V(r) = \frac{4}{3}\pi r^3$, where $V(r)$ is the volume and $r$ is the radius of the sphere. Which of the following is the best interpretation of the term $r$ in this context?","The volume of the sphere, in cubic units.","The surface area of the sphere, in square units.","The radius of the sphere, in linear units.","The constant pi ($\pi$), approximately 3.14.",C,,"The problem gives the formula for the volume of a sphere, $V(r) = \frac{4}{3}\pi r^3$.",It explicitly states that $V(r)$ is the volume and $r$ is the radius.,"Therefore, the term $r$ represents the radius of the sphere.","Radius is a measure of length, so it is measured in linear units (like meters, inches, etc.).","Choice C is the correct interpretation. Choice A describes $V(r)$. Choice B describes a different geometric property. Choice D describes the constant $\pi$, not the variable $r$.",
Math,Advanced Math,Nonlinear functions,Medium,The function $g$ is defined by $g(x) = x^3 - 10$. For what positive value of $x$ is $g(x) = 115$?,5,10,15,25,A,,We are given that $g(x) = 115$. We need to set the function's expression equal to 115 and solve for $x$.,The equation is $x^3 - 10 = 115$.,"To isolate the $x^3$ term, add 10 to both sides of the equation: $x^3 = 115 + 10$.",This simplifies to $x^3 = 125$.,"To solve for $x$, we take the cube root of both sides: $x = \sqrt[3${125}$.","The cube root of 125 is 5, since $5 \times 5 \times 5 = 125$. The positive value of $x$ is 5."
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = \frac{x+8}{x-1}$. What is the value of $f(4)$?,,,,,4,4,"To find the value of $f(4)$, we substitute $x=4$ into the function's definition.",$f(4) = \frac{4+8}{4-1}$.,Evaluate the numerator: $4+8=12$.,Evaluate the denominator: $4-1=3$.,The expression becomes $f(4) = \frac{12}{3}$.,Performing the division gives $f(4) = 4$.
Math,Advanced Math,Nonlinear functions,Medium,The function $f$ is defined by $f(x) = 5(x-2)^2+3$. The function $g$ is defined by $g(x)=f(x)-8$. What is the y-coordinate of the vertex of the graph of $y=g(x)$?,-5,-2,3,8,A,,"The function $f(x)$ is given in vertex form $a(x-h)^2+k$, where the vertex is $(h,k)$. For $f(x) = 5(x-2)^2+3$, the vertex is at $(2,3)$.",The function $g(x)$ is defined as $g(x)=f(x)-8$. This represents a vertical shift of the graph of $f(x)$ downward by 8 units.,"A vertical shift affects the y-coordinate of every point on the graph, including the vertex.","The original vertex of $f(x)$ is $(2,3)$. To find the vertex of $g(x)$, we subtract 8 from the y-coordinate.",New y-coordinate = $3 - 8 = -5$. The x-coordinate remains unchanged.,"The vertex of $g(x)$ is $(2, -5)$. The question asks for the y-coordinate, which is -5."
Math,Advanced Math,Nonlinear functions,Medium,"A population of yeast cells in a lab culture grows according to the function $P(t) = 100(2)^{t/3}$, where $P(t)$ is the number of cells and $t$ is the time in hours. Which statement is the best interpretation of the number 3 in this context?",The initial population is 3 cells.,The population doubles every 3 hours.,The population triples every hour.,The population increases by 3 cells every hour.,B,,The function is $P(t) = 100(2)^{t/3}$. This is an exponential growth model.,"The base of the exponent is 2, which indicates that the population is doubling.","The exponent is $t/3$. For the population to double, the value of the exponent must be 1. We need to find the time $t$ for which this happens.",Set the exponent equal to 1: $t/3 = 1$.,Solving for $t$ gives $t=3$. This means that it takes 3 hours for the population to double.,"Therefore, the number 3 represents the doubling time in hours. Choice B is the correct interpretation. Choice A is incorrect; the initial population is 100. Choice C is incorrect; the population doubles, it does not triple. Choice D describes linear growth, not exponential."
